Year,Age,Female,Male,Total
1868,32,277604.43,284393.45,561997.88
1868,33,270893.72,277494.88,548388.6
1868,34,268025.02,275116.51,543141.53
1868,35,265400.5,272530.4,537930.9
1868,36,260401.62,267578.29,527979.91
1868,37,256364.04,261982.95,518346.99
1868,38,252599.28,258419.34,511018.62
1868,39,249757.41,255978.53,505735.94
1868,40,247025.59,253482.47,500508.06
1868,41,243488.99,250168.8,493657.79
1868,42,239232.76,244784.7,484017.46
1868,43,235039.95,240748.29,475788.24
1868,44,232666.25,238679.95,471346.2
1868,45,230230.02,236387.21,466617.23
1868,46,226578.53,232809.91,459388.44
1868,47,224711.71,220270.08,444981.79
1868,48,219946.05,215767.66,435713.71
1868,49,216307.36,212216.69,428524.05
1868,50,212688.7,208709.63,421398.33
1868,51,209503.8,205628.13,415131.93
1868,52,201561.74,200875.57,402437.31
1868,53,196322.1,195649.43,391971.53
1868,54,191166.51,190436.1,381602.61
1868,55,186182.9,185486.57,371669.47
1868,56,181285.79,180682.27,361968.06
1868,57,178488.17,177006.8,355494.97
1868,58,172377.83,171081.37,343459.2
1868,59,165889.57,164897.39,330786.96
1868,60,160358.29,159424.97,319783.26
1868,61,154276.62,153316.68,307593.3
1868,62,149721.95,147765.88,297487.83
1868,63,143507.8,141505.91,285013.71
1868,64,136981.94,134992.94,271974.88
1868,65,131307.72,129319.84,260627.56
1868,66,125181.03,123350.61,248531.64
1868,67,121760.47,115698.96,237459.43
1868,68,116827.13,111155.96,227983.09
1868,69,111036.71,105639.57,216676.28
1868,70,104300.44,98826.9,203127.34
1868,71,96822.04,90851.89,187673.93
1868,72,93625.62,81789.62,175415.24
1868,73,83294.62,71121.82,154416.44
1868,74,73270.12,60916.77,134186.89
1868,75,64057.93,51817.84,115875.77
1868,76,56422.82,44629.49,101052.31
1868,77,51384.49,38237.81,89622.3
1868,78,45275.79,33415.67,78691.46
1868,79,39582.03,29066.46,68648.49
1868,80,33781.56,24620.71,58402.27
1868,81,28385.47,21237.37,49622.84
1868,82,23424.0,17887.25,41311.25
1868,83,18956.27,14626.13,33582.4
1868,84,15076.0,11660.9,26736.9
1868,85,11728.07,8953.8,20681.87
1868,86,9002.79,6735.75,15738.54
1868,87,6823.52,4968.28,11791.8
1868,88,5118.29,3599.65,8717.94
1868,89,3798.85,2570.48,6369.33
1868,90,2779.55,1811.69,4591.24
1868,91,2010.05,1260.63,3270.68
1868,92,1443.66,888.73,2332.39
1868,93,1023.4,644.84,1668.24
1868,94,706.05,476.28,1182.33
1868,95,469.81,347.2,817.01
1868,96,294.11,237.09,531.2
1868,97,176.97,147.23,324.2
1868,98,115.01,86.83,201.84
1868,99,74.51,50.62,125.13
1868,100,42.13,28.16,70.29
1868,101,24.64,16.89,41.53
1868,102,14.25,9.75,24.0
1868,103,8.06,5.62,13.68
1868,104,4.38,2.71,7.09
1868,105,1.81,0.65,2.46
1868,106,0.53,0.0,0.53
1868,107,0.0,0.0,0.0
1868,108,0.0,0.0,0.0
1868,109,0.0,0.0,0.0
1868,110,0.0,0.0,0.0
1870,0,416562.23,428075.17,844637.4
1870,1,377376.22,379243.84,756620.06
1870,2,369017.18,369511.37,738528.55
1870,3,358697.83,359771.04,718468.87
1870,4,351733.13,360068.59,711801.72
1870,5,341420.82,347395.85,688816.67
1870,6,338187.04,343795.5,681982.54
1870,7,337340.46,342735.37,680075.83
1870,8,339623.71,344906.23,684529.94
1870,9,339499.13,344605.3,684104.43
1870,10,327051.58,331727.3,658778.88
1870,11,321501.87,325910.62,647412.49
1870,12,316634.97,320744.29,637379.26
1870,13,306402.31,310116.1,616518.41
1870,14,297973.49,301970.58,599944.07
1870,15,302701.11,306944.02,609645.13
1870,16,307546.2,312326.63,619872.83
1870,17,308994.89,314851.63,623846.52
1870,18,303634.94,310905.78,614540.72
1870,19,298153.99,307822.61,605976.6
1870,20,290961.88,302179.07,593140.95
1870,21,287782.53,300515.53,588298.06
1870,22,294369.53,307659.05,602028.58
1870,23,298545.07,311665.11,610210.18
1870,24,290193.14,305571.05,595764.19
1870,25,289491.63,303540.05,593031.68
1870,26,291010.96,304045.0,595055.96
1870,27,288340.05,300263.66,588603.71
1870,28,282216.99,293268.53,575485.52
1870,29,282612.53,287974.2,570586.73
1870,30,279060.34,284186.19,563246.53
1870,31,277235.18,282332.02,559567.2
1870,32,276072.43,281048.82,557121.25
1870,33,269935.66,274796.09,544731.75
1870,34,258609.66,266511.07,525120.73
1870,35,254443.45,262224.52,516667.97
1870,36,253089.7,260604.24,513693.94
1870,37,249214.77,256722.53,505937.3
1870,38,244141.46,251703.77,495845.23
1870,39,240224.4,246777.93,487002.33
1870,40,237129.74,243825.82,480955.56
1870,41,234204.04,240961.71,475165.75
1870,42,231928.3,238776.77,470705.07
1870,43,227254.99,234144.4,461399.39
1870,44,223637.49,228486.05,452123.54
1870,45,220524.79,225475.13,445999.92
1870,46,218460.79,223391.69,441852.48
1870,47,215576.44,220584.6,436161.04
1870,48,211525.91,216554.72,428080.63
1870,49,209387.11,209076.98,418464.09
1870,50,205235.07,204989.47,410224.54
1870,51,201682.13,201470.84,403152.97
1870,52,197690.05,197476.79,395166.84
1870,53,195610.4,195377.39,390987.79
1870,54,185191.91,191078.96,376270.87
1870,55,179998.12,185759.34,365757.46
1870,56,174832.64,180515.01,355347.65
1870,57,169896.96,175500.01,345396.97
1870,58,164834.51,170371.71,335206.22
1870,59,163953.69,165885.72,329839.41
1870,60,157467.65,159395.92,316863.57
1870,61,151129.57,152920.62,304050.19
1870,62,145833.02,147520.81,293353.83
1870,63,138104.49,139608.09,277712.58
1870,64,136302.68,132444.53,268747.21
1870,65,129733.64,126010.88,255744.52
1870,66,123669.07,120117.68,243786.75
1870,67,117933.66,114657.81,232591.47
1870,68,111004.88,108136.46,219141.34
1870,69,108072.88,101504.59,209577.47
1870,70,102511.49,96368.7,198880.19
1870,71,96008.69,90083.08,186091.77
1870,72,88428.64,82533.99,170962.63
1870,73,80775.77,74617.43,155393.2
1870,74,78713.84,67391.79,146105.63
1870,75,68379.83,57409.12,125788.95
1870,76,58734.48,48278.08,107012.56
1870,77,50192.52,40411.11,90603.63
1870,78,43783.72,34692.44,78476.16
1870,79,39428.1,28965.14,68393.24
1870,80,33284.02,22814.95,56098.97
1870,81,27898.91,19273.3,47172.21
1870,82,23004.15,16188.35,39192.5
1870,83,18632.9,13400.7,32033.6
1870,84,14805.76,10837.64,25643.4
1870,85,11557.44,8528.58,20086.02
1870,86,8905.75,6553.99,15459.74
1870,87,6759.28,4901.86,11661.14
1870,88,5058.69,3585.29,8643.98
1870,89,3732.19,2568.34,6300.53
1870,90,2707.22,1798.95,4506.17
1870,91,1938.81,1253.0,3191.81
1870,92,1365.91,867.33,2233.24
1870,93,956.23,601.83,1558.06
1870,94,676.68,438.31,1114.99
1870,95,472.0,329.09,801.09
1870,96,314.24,242.85,557.09
1870,97,199.59,171.23,370.82
1870,98,115.22,107.06,222.28
1870,99,63.56,55.68,119.24
1870,100,38.13,29.43,67.56
1870,101,23.41,19.34,42.75
1870,102,13.4,11.59,24.99
1870,103,7.38,6.49,13.87
1870,104,4.03,3.51,7.54
1870,105,2.13,2.03,4.16
1870,106,0.98,0.74,1.72
1870,107,0.0,0.0,0.0
1870,108,0.0,0.0,0.0
1870,109,0.0,0.0,0.0
1870,110,0.0,0.0,0.0
1871,0,458000.72,475897.79,933898.51
1871,1,378908.81,378412.41,757321.22
1871,2,367013.75,365948.63,732962.38
1871,3,358667.66,357157.18,715824.84
1871,4,351409.06,349584.0,700993.06
1871,5,338615.21,344852.61,683467.82
1871,6,336334.9,342397.45,678732.35
1871,7,334447.58,340373.6,674821.18
1871,8,334596.97,340483.29,675080.26
1871,9,338005.33,343893.05,681898.38
1871,10,336962.16,341702.76,678664.92
1871,11,324317.08,328757.23,653074.31
1871,12,320526.16,324760.32,645286.48
1871,13,315406.05,319368.27,634774.32
1871,14,303788.55,307411.42,611199.97
1871,15,295722.72,299618.89,595341.61
1871,16,301248.86,305433.77,606682.63
1871,17,305665.47,310449.63,616115.1
1871,18,306188.95,311823.07,618012.02
1871,19,299174.0,305674.63,604848.63
1871,20,293163.42,303086.12,596249.54
1871,21,285897.62,296362.57,582260.19
1871,22,283492.08,294158.64,577650.72
1871,23,292268.25,302971.05,595239.3
1871,24,295178.62,305421.62,600600.24
1871,25,285985.93,299074.05,585059.98
1871,26,286369.82,298783.76,585153.58
1871,27,287901.03,299865.14,587766.17
1871,28,284224.97,295703.03,579928.0
1871,29,277518.25,288574.03,566092.28
1871,30,280426.34,283159.99,563586.33
1871,31,277401.76,280071.97,557473.73
1871,32,275914.15,278523.86,554438.01
1871,33,274833.57,277369.56,552203.13
1871,34,267424.18,269874.61,537298.79
1871,35,254195.56,261195.24,515390.8
1871,36,251160.8,258111.19,509271.99
1871,37,249978.43,256986.58,506965.01
1871,38,245444.12,252441.12,497885.24
1871,39,240221.09,247265.87,487486.96
1871,40,236290.9,242593.63,478884.53
1871,41,233461.6,239848.52,473310.12
1871,42,230568.3,236993.46,467561.76
1871,43,228485.74,234949.63,463435.37
1871,44,223193.45,229614.76,452808.21
1871,45,219847.34,223759.36,443606.7
1871,46,217199.73,221158.66,438358.39
1871,47,215236.97,219246.11,434483.08
1871,48,212042.0,216096.96,428138.96
1871,49,207673.96,211738.91,419412.87
1871,50,205309.81,206536.06,411845.87
1871,51,201298.58,202545.75,403844.33
1871,52,197834.21,199042.95,396877.16
1871,53,193569.94,194756.04,388325.98
1871,54,191987.46,193119.2,385106.66
1871,55,180208.48,188997.97,369206.45
1871,56,174900.45,183481.8,358382.25
1871,57,169805.39,178180.25,347985.64
1871,58,164717.34,172929.12,337646.46
1871,59,159368.34,167410.87,326779.21
1871,60,159321.08,162358.15,321679.23
1871,61,152423.7,155394.51,307818.21
1871,62,145785.14,148613.52,294398.66
1871,63,140531.85,143218.16,283750.01
1871,64,131938.22,134415.66,266353.88
1871,65,131535.58,126494.24,258029.82
1871,66,124688.6,119916.94,244605.54
1871,67,118437.33,113977.33,232414.66
1871,68,112476.68,108380.9,220857.58
1871,69,104861.81,101230.6,206092.41
1871,70,101908.93,94685.79,196594.72
1871,71,95761.41,88967.77,184729.18
1871,72,88646.65,82174.35,170821.0
1871,73,80669.02,74406.97,155075.99
1871,74,73013.98,66765.12,139779.1
1871,75,71751.67,60775.05,132526.72
1871,76,61458.43,51264.36,112722.79
1871,77,52033.79,42656.26,94690.05
1871,78,43793.31,35232.29,79025.6
1871,79,37962.8,30072.05,68034.85
1871,80,32954.14,22310.68,55264.82
1871,81,27504.92,18325.43,45830.35
1871,82,22591.9,15086.72,37678.62
1871,83,18232.59,12375.65,30608.24
1871,84,14460.14,10032.81,24492.95
1871,85,11269.75,7960.67,19230.42
1871,86,8681.63,6182.01,14863.64
1871,87,6602.12,4672.01,11274.13
1871,88,4943.71,3424.8,8368.51
1871,89,3647.04,2453.49,6100.53
1871,90,2636.59,1717.75,4354.34
1871,91,1879.6,1189.1,3068.7
1871,92,1324.32,829.19,2153.51
1871,93,922.52,583.5,1506.02
1871,94,641.9,411.89,1053.79
1871,95,450.02,298.32,748.34
1871,96,310.31,218.05,528.36
1871,97,201.41,153.44,354.85
1871,98,124.7,101.7,226.4
1871,99,67.36,55.66,123.02
1871,100,32.63,24.98,57.61
1871,101,20.05,15.63,35.68
1871,102,12.09,10.03,22.12
1871,103,6.81,5.91,12.72
1871,104,3.54,2.87,6.41
1871,105,1.84,1.29,3.13
1871,106,0.89,0.74,1.63
1871,107,0.29,0.0,0.29
1871,108,0.0,0.0,0.0
1871,109,0.0,0.0,0.0
1871,110,0.0,0.0,0.0
1872,0,352501.98,362982.31,715484.29
1872,1,395862.51,399819.55,795682.06
1872,2,359526.48,356474.81,716001.29
1872,3,350428.01,346822.65,697250.66
1872,4,349464.63,345480.91,694945.54
1872,5,348453.74,344125.38,692579.12
1872,6,334523.45,341008.1,675531.55
1872,7,331949.87,338215.87,670165.74
1872,8,331269.35,337386.43,668655.78
1872,9,330702.13,336560.29,667262.42
1872,10,331899.35,337501.98,669401.33
1872,11,336693.28,341355.05,678048.33
1872,12,325470.88,329729.4,655200.28
1872,13,313199.73,317206.94,630406.67
1872,14,309226.54,313425.74,622652.28
1872,15,303471.25,308199.29,611670.54
1872,16,294016.57,296417.2,590433.77
1872,17,293530.2,296665.04,590195.24
1872,18,298094.23,301933.68,600027.91
1872,19,301869.83,306122.1,607991.93
1872,20,302201.75,306299.7,608501.45
1872,21,295205.59,298875.21,594080.8
1872,22,287724.76,290990.64,578715.4
1872,23,280437.34,283391.99,563829.33
1872,24,278065.86,280909.4,558975.26
1872,25,287304.36,289826.32,577130.68
1872,26,283413.97,292761.19,576175.16
1872,27,278826.93,287937.26,566764.19
1872,28,279337.62,288444.95,567782.57
1872,29,280863.88,290034.42,570898.3
1872,30,277173.33,286273.22,563446.55
1872,31,276408.23,279366.18,555774.41
1872,32,270467.87,273486.46,543954.33
1872,33,267320.92,270450.51,537771.43
1872,34,265626.32,268966.41,534592.73
1872,35,264361.19,267965.01,532326.2
1872,36,254094.36,260581.16,514675.52
1872,37,245131.49,251813.34,496944.83
1872,38,241870.69,248780.92,490651.61
1872,39,240466.09,247604.04,488070.13
1872,40,235913.78,243061.84,478975.62
1872,41,233032.62,237696.37,470728.99
1872,42,229020.66,233600.22,462620.88
1872,43,226127.73,230726.24,456853.97
1872,44,223189.43,227774.39,450963.82
1872,45,220919.85,225676.39,446596.24
1872,46,217958.03,220293.54,438251.57
1872,47,212769.74,215380.27,428150.01
1872,48,209809.12,212636.56,422445.68
1872,49,207595.51,210597.28,418192.79
1872,50,204197.26,207220.44,411417.7
1872,51,202351.26,202646.31,404997.57
1872,52,196856.56,197093.92,393950.48
1872,53,192630.05,192809.83,385439.88
1872,54,189158.75,189272.92,378431.67
1872,55,184666.79,184772.11,369438.9
1872,56,176083.66,182968.87,359052.53
1872,57,170750.81,177475.84,348226.65
1872,58,165070.08,171612.66,336682.74
1872,59,159861.82,166191.93,326053.75
1872,60,154490.53,160546.53,315037.06
1872,61,153711.9,154503.44,308215.34
1872,62,146991.52,147707.1,294698.62
1872,63,139807.05,140501.76,280308.81
1872,64,133049.97,133692.35,266742.32
1872,65,127595.98,128250.81,255846.79
1872,66,125077.35,119579.9,244657.25
1872,67,118313.5,113115.52,231429.02
1872,68,111173.38,106251.47,217424.85
1872,69,104443.2,99770.91,204214.11
1872,70,97835.13,93417.91,191253.04
1872,71,92713.14,85397.44,178110.58
1872,72,86396.81,79527.35,165924.16
1872,73,79936.76,73385.73,153322.49
1872,74,73119.06,66685.11,139804.17
1872,75,66153.2,59530.52,125683.72
1872,76,60890.22,52916.32,113806.54
1872,77,53274.0,44871.11,98145.11
1872,78,45904.66,37173.42,83078.08
1872,79,38974.9,30195.9,69170.8
1872,80,32681.8,22399.2,55081.0
1872,81,27171.79,17875.33,45047.12
1872,82,22232.59,14330.44,36563.03
1872,83,17871.3,11542.02,29413.32
1872,84,14105.42,9291.16,23396.58
1872,85,10945.35,7400.69,18346.04
1872,86,8385.02,5792.54,14177.56
1872,87,6347.95,4420.32,10768.27
1872,88,4747.11,3270.19,8017.3
1872,89,3494.98,2336.3,5831.28
1872,90,2526.92,1626.62,4153.54
1872,91,1800.18,1119.6,2919.78
1872,92,1266.67,768.52,2035.19
1872,93,886.1,542.49,1428.59
1872,94,610.23,387.0,997.23
1872,95,408.19,263.78,671.97
1872,96,271.09,179.21,450.3
1872,97,173.72,121.16,294.88
1872,98,100.87,77.47,178.34
1872,99,53.95,45.37,99.32
1872,100,24.91,22.26,47.17
1872,101,14.07,11.81,25.88
1872,102,7.66,7.07,14.73
1872,103,4.27,4.34,8.61
1872,104,2.2,2.49,4.69
1872,105,0.82,0.72,1.54
1872,106,0.26,0.0,0.26
1872,107,0.0,0.0,0.0
1872,108,0.0,0.0,0.0
1872,109,0.0,0.0,0.0
1872,110,0.0,0.0,0.0
1873,0,420826.08,434457.05,855283.13
1873,1,330348.84,336451.35,666800.19
1873,2,375809.15,376140.9,751950.05
1873,3,349795.53,344773.04,694568.57
1873,4,345542.68,340033.65,685576.33
1873,5,346292.42,340454.76,686747.18
1873,6,346213.54,340128.91,686342.45
1873,7,331279.17,338031.34,669310.51
1873,8,329646.53,336221.51,665868.04
1873,9,329191.21,335605.56,664796.77
1873,10,329071.48,335200.67,664272.15
1873,11,331122.66,336997.06,668119.72
1873,12,335319.9,339843.05,675162.95
1873,13,323212.92,327356.16,650569.08
1873,14,312892.63,316923.28,629815.91
1873,15,308908.58,313286.94,622195.52
1873,16,300795.19,305751.74,606546.93
1873,17,291517.43,293732.33,585249.76
1873,18,292201.22,295126.14,587327.36
1873,19,296667.24,300141.47,596808.71
1873,20,299608.74,303201.0,602809.74
1873,21,299463.27,302688.3,602151.57
1873,22,291848.08,295568.31,587416.39
1873,23,284279.31,287408.94,571688.25
1873,24,277349.12,280078.82,557427.94
1873,25,278304.6,280962.49,559267.09
1873,26,285825.84,288321.64,574147.48
1873,27,280259.42,289331.27,569590.69
1873,28,276827.8,285847.81,562675.61
1873,29,277883.62,287026.97,564910.59
1873,30,278292.56,287540.92,565833.48
1873,31,273850.71,283022.23,556872.94
1873,32,271249.31,276449.15,547698.46
1873,33,265971.43,271209.81,537181.24
1873,34,263110.25,268452.51,531562.76
1873,35,261788.98,267361.85,529150.83
1873,36,259511.94,265291.75,524803.69
1873,37,250258.98,257770.1,508029.08
1873,38,242587.91,250263.44,492851.35
1873,39,239909.6,247767.47,487677.07
1873,40,238014.14,245993.08,484007.22
1873,41,232342.91,240185.91,472528.82
1873,42,230570.67,234223.04,464793.71
1873,43,226844.07,230388.76,457232.83
1873,44,223880.78,227418.86,451299.64
1873,45,221130.35,224688.46,445818.81
1873,46,218720.95,222444.63,441165.58
1873,47,215312.35,217180.49,432492.84
1873,48,210562.41,212693.12,423255.53
1873,49,207779.74,210105.56,417885.3
1873,50,205322.07,207781.13,413103.2
1873,51,201466.74,203926.27,405393.01
1873,52,198950.68,198770.37,397721.05
1873,53,193647.95,193399.54,387047.49
1873,54,189572.55,189256.39,378828.94
1873,55,185699.84,185337.67,371037.51
1873,56,181590.22,181228.05,362818.27
1873,57,173355.92,178855.0,352210.92
1873,58,167794.38,173169.38,340963.76
1873,59,161965.93,167186.03,329151.96
1873,60,156697.61,161713.97,318411.58
1873,61,150321.8,155093.11,305414.91
1873,62,149768.7,148672.21,298440.91
1873,63,142746.11,141657.19,284403.3
1873,64,135447.56,134404.62,269852.18
1873,65,128875.96,127844.23,256720.19
1873,66,123309.45,122358.42,245667.87
1873,67,119926.93,114050.94,233977.87
1873,68,112926.2,107389.74,220315.94
1873,69,105679.55,100461.41,206140.96
1873,70,98760.33,93832.44,192592.77
1873,71,91947.0,87321.05,179268.05
1873,72,86809.99,79391.77,166201.76
1873,73,80353.34,73443.8,153797.14
1873,74,73787.16,67256.33,141043.49
1873,75,66930.38,60583.58,127513.96
1873,76,60277.55,53792.87,114070.42
1873,77,55582.26,47590.37,103172.63
1873,78,48041.27,39800.33,87841.6
1873,79,40841.88,32477.96,73319.84
1873,80,34035.8,24090.13,58125.93
1873,81,28298.73,18912.2,47210.93
1873,82,23170.87,14864.2,38035.07
1873,83,18647.98,11749.42,30397.4
1873,84,14737.17,9345.34,24082.51
1873,85,11438.37,7425.23,18863.6
1873,86,8759.53,5850.22,14609.75
1873,87,6619.94,4519.2,11139.14
1873,88,4947.94,3398.8,8346.74
1873,89,3656.51,2475.18,6131.69
1873,90,2654.22,1737.86,4392.08
1873,91,1901.55,1203.56,3105.11
1873,92,1344.58,832.48,2177.06
1873,93,943.92,582.32,1526.24
1873,94,659.29,422.22,1081.51
1873,95,443.59,299.55,743.14
1873,96,283.3,193.26,476.56
1873,97,178.05,121.15,299.2
1873,98,107.16,75.14,182.3
1873,99,55.41,43.05,98.46
1873,100,26.52,24.7,51.22
1873,101,13.39,13.64,27.03
1873,102,7.18,6.87,14.05
1873,103,3.28,3.95,7.23
1873,104,1.65,2.31,3.96
1873,105,0.73,1.3,2.03
1873,106,0.0,0.0,0.0
1873,107,0.0,0.0,0.0
1873,108,0.0,0.0,0.0
1873,109,0.0,0.0,0.0
1873,110,0.0,0.0,0.0
1874,0,408792.18,423350.1,832142.28
1874,1,372988.76,381306.54,754295.3
1874,2,325761.85,332979.39,658741.24
1874,3,359701.07,356118.23,715819.3
1874,4,343492.68,336360.41,679853.09
1874,5,342655.94,335163.15,677819.09
1874,6,344212.14,336520.15,680732.29
1874,7,344840.49,336992.7,681833.19
1874,8,328725.59,335748.11,664473.7
1874,9,327828.69,334730.76,662559.45
1874,10,327408.46,334147.75,661556.21
1874,11,327510.56,333996.27,661506.83
1874,12,330334.71,336610.14,666944.85
1874,13,333858.91,338410.35,672269.26
1874,14,320805.33,325033.07,645838.4
1874,15,312402.8,316667.32,629070.12
1874,16,308400.22,313088.73,621488.95
1874,17,297926.72,303156.34,601083.06
1874,18,288829.06,290798.84,579627.9
1874,19,290669.33,293229.24,583898.57
1874,20,295005.1,297845.77,592850.87
1874,21,297146.9,299899.99,597046.89
1874,22,296529.64,298780.25,595309.89
1874,23,288332.94,292134.11,580467.05
1874,24,280716.74,283885.32,564602.06
1874,25,274189.66,276993.61,551183.27
1874,26,278512.73,281365.77,559878.5
1874,27,284321.86,287163.49,571485.35
1874,28,277080.14,286202.88,563283.02
1874,29,274799.26,283982.73,558781.99
1874,30,276389.59,285754.18,562143.77
1874,31,275679.66,285086.78,560766.44
1874,32,270490.39,279778.76,550269.15
1874,33,266064.28,273516.29,539580.57
1874,34,261465.02,268911.17,530376.19
1874,35,258917.12,266463.87,525380.99
1874,36,257967.49,265715.96,523683.45
1874,37,254691.35,262584.48,517275.83
1874,38,246449.12,254902.87,501351.99
1874,39,240059.95,248633.87,488693.82
1874,40,237948.02,246667.43,484615.45
1874,41,235546.68,244266.63,479813.31
1874,42,228742.21,237221.77,465963.98
1874,43,228069.05,230681.36,458750.41
1874,44,224620.47,227124.95,451745.42
1874,45,221581.02,224079.0,445660.02
1874,46,219009.43,221541.54,440550.97
1874,47,216445.29,219128.27,435573.56
1874,48,212572.79,213942.4,426515.19
1874,49,208238.57,209832.48,418071.05
1874,50,205615.09,207353.71,412968.8
